chr	start	end	strand	pvalue	qvalue	meth.diff
8	37551001	37552000	*	9.0976529720434e-14	2.56148757226335e-11	15.262087096306
8	37556001	37557000	*	1.52532428146502e-24	1.6539094968849e-21	15.3784449597423
8	37824001	37825000	*	9.03406722083068e-17	4.01387234945403e-14	15.471833148648
8	37924001	37925000	*	1.53092771671476e-21	1.21447638818033e-18	18.5158994534257
8	38241001	38242000	*	6.77373704496306e-30	1.19916550887859e-26	17.1726620126124
8	38649001	38650000	*	2.93945039798948e-16	1.21061306197988e-13	23.0920408722545
8	38665001	38666000	*	5.22152156707749e-07	3.08221894416051e-05	18.5994845713704
8	38832001	38833000	*	4.60947326612031e-38	1.47922792767421e-34	16.5391171759224
8	38856001	38857000	*	2.23998827524714e-28	3.50410881837554e-25	18.21969032794
8	39249001	39250000	*	0.0028631579935905	0.0286896631324668	-18.9083820662768
8	39665001	39666000	*	6.88543423525384e-07	3.89818465223266e-05	-20.8937197333561
8	40024001	40025000	*	2.98851836777406e-06	0.000134837567033695	-17.6994558550566
8	41007001	41008000	*	2.26772247818297e-10	3.30586653697764e-08	-16.0974766677572
8	41425001	41426000	*	1.0704955865366e-26	1.45122337518818e-23	15.5725691840103
8	42444001	42445000	*	2.82196173619649e-21	2.17801781410242e-18	20.9742368468284
8	43117001	43118000	*	0.00072296186206573	0.0105182808989267	16.2433473232077
8	43169001	43170000	*	0.000223157604150534	0.00432245426274446	-23.945945935647
8	43308001	43309000	*	7.57987765894825e-05	0.00186774790714287	15.4327309206233
8	43331001	43332000	*	0.00390679607057645	0.0357204656119462	-15.8744992900103
8	43337001	43338000	*	0.00179475446725696	0.0205348050038259	15.8888045441456
8	43488001	43489000	*	0.000197769744920028	0.00393816455480534	15.4761904668105
8	43513001	43514000	*	6.31825986131768e-07	3.62339861723554e-05	-16.8771614727549
8	47070001	47071000	*	1.4770183827944e-12	3.37885256322216e-10	20.0951789677239
8	47400001	47401000	*	7.68169639105945e-11	1.24252967502884e-08	19.0287900165054
8	47470001	47471000	*	8.57955415890203e-05	0.00205838170559085	-19.3061415818183
8	47514001	47515000	*	9.92944255258982e-05	0.00230876116850371	-16.4231937656848
8	47678001	47679000	*	3.99846235015174e-06	0.000171809832197537	17.9563492053421
8	47717001	47718000	*	0.00142518164445858	0.0173530124733565	-18.393782383417
8	47771001	47772000	*	0.00599843464089642	0.0481555360058869	16.4794007490697
8	47960001	47961000	*	3.13263416277173e-10	4.41217259632185e-08	20.6095628371563
8	47976001	47977000	*	3.13268787700064e-06	0.000140270521536694	16.4092925926643
8	48390001	48391000	*	7.14209698317717e-20	4.71316920971036e-17	-15.95297721369
8	48589001	48590000	*	1.6725192984481e-25	2.03200864337561e-22	-18.7953223013657
8	49414001	49415000	*	1.19698805651286e-08	1.15065951899669e-06	16.2272560376655
8	49883001	49884000	*	8.05650278896869e-07	4.45516855631994e-05	-29.83590652925
8	49908001	49909000	*	0.000382208901661549	0.00650885190970598	20.6069227121566
8	50020001	50021000	*	2.66262028811001e-08	2.32985984412034e-06	21.6828478964401
8	50080001	50081000	*	2.0754492253047e-06	9.93625674891245e-05	-15.4922330886255
8	50161001	50162000	*	0.000415594715969695	0.00693633557364649	16.7997855798628
8	50165001	50166000	*	8.37281647441819e-06	0.000317060341681502	19.0834511238601
8	50414001	50415000	*	1.50887005263967e-06	7.59894898400439e-05	20.3056203056203
8	50573001	50574000	*	0.000504706853632954	0.00802904251873919	18.7559808607194
8	50645001	50646000	*	1.20379903046724e-18	6.86272242322718e-16	18.4065682810226
8	50713001	50714000	*	0.00248168811223946	0.02591160022149	16.3478863478863
8	50749001	50750000	*	2.87243334890603e-05	0.000863259698223298	27.5914893389125
8	50799001	50800000	*	1.86308329284431e-10	2.76690980760414e-08	22.4744478046136
8	50932001	50933000	*	0.00619291803433416	0.0492301781249228	21.6363255863055
8	50936001	50937000	*	5.1889086831554e-06	0.000213504048399667	20.7087889086651
8	50976001	50977000	*	2.56800546289165e-05	0.000789032626690995	16.0983084711898
8	51132001	51133000	*	2.95381468493639e-07	1.88989789299728e-05	15.1901449704558
8	51136001	51137000	*	8.43546026628001e-08	6.38851794495019e-06	19.9360341119977
8	51144001	51145000	*	1.20858342407003e-06	6.29310346298764e-05	16.5159149315041
8	51316001	51317000	*	0.00292985605452911	0.0291613118224597	-18.5143533589819
8	51436001	51437000	*	1.91481854034672e-08	1.74087801240917e-06	18.2754693498281
8	51476001	51477000	*	3.69826754340132e-09	4.05226445146115e-07	17.8729622357045
8	51513001	51514000	*	3.54424830491018e-10	4.92732641563662e-08	15.3308648339543
8	51516001	51517000	*	0.000121503103049766	0.00270070325712171	21.0084033613445
8	51517001	51518000	*	6.91897576299424e-06	0.000271100719976347	25.8887834846637
8	51534001	51535000	*	0.000474482578984403	0.007666998175225	15.8215249662618
8	51542001	51543000	*	5.44761638559963e-07	3.19389245045456e-05	22.6170568543809
8	51588001	51589000	*	0.00031307958844671	0.0055925514153648	15.3595843587491
8	51654001	51655000	*	1.95573241645751e-08	1.77303373696409e-06	22.7787234042553
8	51672001	51673000	*	0.000588008161587525	0.00901227897193747	23.2292967124016
8	51684001	51685000	*	5.21614925241305e-05	0.00138944581503532	17.536830176461
8	52154001	52155000	*	0.000784813199569332	0.0111774298958795	-15.4954954976493
8	52304001	52305000	*	1.7410475398291e-08	1.59986842833676e-06	15.2207162868088
8	52312001	52313000	*	1.34859954489608e-07	9.61340275582178e-06	19.8019034969622
8	52378001	52379000	*	0.00254066134506507	0.0263535503994758	20.0078709169618
8	52643001	52644000	*	0.0012564810650213	0.0158251479720478	15.7624633431084
8	53234001	53235000	*	8.90957256912937e-07	4.85300534455915e-05	-30.6766917293045
8	53371001	53372000	*	3.77902149972892e-14	1.13454507853043e-11	17.1932897321156
8	53395001	53396000	*	3.52847089799039e-11	6.14159137107172e-09	16.7056063148215
8	53516001	53517000	*	0.000847179210491689	0.0118301961443011	15.735011706614
8	53745001	53746000	*	1.50030235668906e-07	1.05522164612413e-05	-31.2368024075677
8	53817001	53818000	*	0.00169502535034417	0.0196959761139529	15.4642825524388
8	53905001	53906000	*	0.000174519999316483	0.00357781487045743	-16.1585621853068
8	53973001	53974000	*	3.00650337191433e-08	2.59218152113293e-06	17.7121860615316
8	54335001	54336000	*	0.000225264045830689	0.00435350971821616	-17.7777777772738
8	54362001	54363000	*	1.27833162783629e-17	6.41696044124648e-15	25.2286680867059
8	55075001	55076000	*	1.76454223762031e-09	2.09109740155396e-07	18.1661833877745
8	55411001	55412000	*	4.57181775914081e-10	6.19077310002302e-08	15.3128539071328
8	55427001	55428000	*	0.00038715025703118	0.00657310557681522	16.2172154294576
8	55561001	55562000	*	0.000118404431515988	0.00264638840227282	-28.2666666655781
8	55562001	55563000	*	0.00015074216016687	0.00319303842204939	-17.3309449086789
8	55809001	55810000	*	0.000302783815603035	0.00545181793762211	16.0655737523072
8	56371001	56372000	*	3.69797680735376e-09	4.05211523243146e-07	-20.6744787343034
8	56463001	56464000	*	2.40063382957576e-13	6.30226594419471e-11	16.4375340964232
8	56533001	56534000	*	0.000573524495602729	0.00884413288065631	-19.8041425907743
8	56583001	56584000	*	0.000207956511533343	0.00409342836335593	17.3039215686274
8	56735001	56736000	*	1.67024337405417e-06	8.28576100233378e-05	16.6468188118604
8	56830001	56831000	*	4.99471343933819e-06	0.000206851100877734	16.8338907469342
8	57295001	57296000	*	0.00348684924284883	0.0329867258229249	18.9804086790871
8	57686001	57687000	*	0.000320629536626102	0.00569480542660777	16.1381218258145
8	57806001	57807000	*	4.47499767708007e-09	4.79160294032519e-07	16.1278951208245
8	57885001	57886000	*	6.058757675112e-11	1.00139198798464e-08	15.694634790112
8	57917001	57918000	*	1.35833852698781e-08	1.28573001441231e-06	17.7323802347191
8	57920001	57921000	*	1.17019295747536e-07	8.50253952788294e-06	18.662078414504
8	58223001	58224000	*	0.00368228041042228	0.0342679460432141	17.8483245147878
8	58236001	58237000	*	0.00223500659154655	0.0240449449205271	15.127840894779
8	58426001	58427000	*	4.01318981905962e-05	0.00112836958775147	16.9057181105649
8	58715001	58716000	*	1.70604894780645e-09	2.02911629523633e-07	15.9481205253471
8	58960001	58961000	*	6.97249614435395e-09	7.1098146181241e-07	20.3291246965104
8	59082001	59083000	*	0.00101570265960545	0.0135278319447642	25.8757234236936
8	59250001	59251000	*	0.00295877319043903	0.029366272780896	17.3742578693758
8	59389001	59390000	*	2.83049232541449e-07	1.82291631969542e-05	15.0667100020481
8	59447001	59448000	*	3.20819683603639e-44	1.48873847366371e-40	22.5126194265339
8	60122001	60123000	*	0.000896619423594719	0.0123351237364358	17.2798846454784
8	60166001	60167000	*	2.40550652191102e-24	2.55544911199114e-21	16.1884178063941
8	60543001	60544000	*	3.55105130126753e-19	2.14621513176871e-16	20.8194597729078
8	61099001	61100000	*	0.000277232450929801	0.00509929476207468	17.8026942002072
8	61194001	61195000	*	2.53660468093178e-47	1.39133191285456e-43	19.4797139979445
8	61340001	61341000	*	5.41817123594697e-30	9.67022956903522e-27	32.6609391923221
8	62107001	62108000	*	3.8748154708321e-16	1.57164889300982e-13	-24.5353318326249
8	62248001	62249000	*	3.67426344485627e-10	5.08676920568966e-08	15.1702186469705
8	62478001	62479000	*	2.43645014374661e-07	1.60163914651999e-05	31.7477875584168
8	62493001	62494000	*	6.6854688912757e-16	2.61927919709571e-13	18.1898405834154
8	62631001	62632000	*	1.6599047831174e-09	1.98079351725409e-07	16.4265799256369
8	62791001	62792000	*	1.94968690731387e-08	1.76858884899764e-06	17.9542825457143
8	62971001	62972000	*	4.5590756489532e-08	3.73512836113373e-06	-15.9312395764261
8	63016001	63017000	*	1.9559001942105e-05	0.000633413635715419	15.5177442877939
8	63029001	63030000	*	0.00164617050149597	0.0192778424742563	15.147975077881
8	63041001	63042000	*	0.000103746032752997	0.00238888217437667	19.8901098901048
8	63079001	63080000	*	0.00574741289360003	0.0467633720676273	19.5864661652819
8	63125001	63126000	*	2.66606999693326e-14	8.19077059833549e-12	16.5758233972428
8	63287001	63288000	*	0.000351721568913685	0.00610872748657163	-19.2259675405743
8	63655001	63656000	*	0.005399561976099	0.0447827786584613	17.3330062954183
8	63695001	63696000	*	4.9892194063285e-09	5.27690710793074e-07	15.0258828971855
8	63795001	63796000	*	9.25241533325135e-06	0.000344285184679266	16.1851594860993
8	63897001	63898000	*	0.00444405239817432	0.0390984928206968	15.3390388413429
8	64653001	64654000	*	3.34676720267172e-08	2.84809030774073e-06	16.012487695572
8	64736001	64737000	*	0.00111774897653259	0.01451676164902	15.113378684805
8	64929001	64930000	*	2.17420189123272e-05	0.000689412243829692	21.7863580305438
8	64956001	64957000	*	1.1720776708752e-07	8.51505382928898e-06	16.7797815267271
8	64979001	64980000	*	7.49350023886121e-13	1.80278433467199e-10	22.3114398367513
8	64980001	64981000	*	7.62040807714749e-16	2.96012497087369e-13	16.6088921898353
8	65188001	65189000	*	1.08530188038306e-10	1.69889886647547e-08	20.7556887967349
8	65388001	65389000	*	0.00462953743543539	0.040240050379917	19.2129629619593
8	65420001	65421000	*	2.30663285088309e-16	9.64840086230634e-14	15.2620895648543
8	65484001	65485000	*	2.52084750787206e-09	2.88035116723798e-07	22.1417846416408
8	65495001	65496000	*	6.80736093524133e-09	6.95956232393498e-07	15.8167875974977
8	65553001	65554000	*	5.88774338641422e-11	9.76141984618028e-09	15.6010360644566
8	65775001	65776000	*	2.54091887210489e-08	2.23492862977224e-06	15.1440871059306
8	66008001	66009000	*	0.000371920399313906	0.00637375913233222	-23.8029386343786
8	66618001	66619000	*	0.000935206506370379	0.0127279992330326	17.0337329244263
8	66790001	66791000	*	2.04089238735934e-15	7.46809381031322e-13	15.9201224545202
8	67474001	67475000	*	6.60444044575019e-10	8.63715728721308e-08	-21.2623567875908
8	67744001	67745000	*	1.88271802034723e-20	1.33230273927966e-17	27.1309770000818
8	68539001	68540000	*	0.000584778542370978	0.00897486772954037	16.5887850467289
8	69151001	69152000	*	1.29820699388898e-07	9.30350807282738e-06	18.4286803966436
8	69164001	69165000	*	0.00627737851625727	0.0497016966618659	-15.1629072664376
8	69246001	69247000	*	9.14403868647392e-05	0.0021646885151168	17.9150579150579
8	69915001	69916000	*	0.00015862983099282	0.00332181911639938	17.3168714999811
8	70170001	70171000	*	1.30598786708436e-05	0.000456357849792264	20.0814418198133
8	70189001	70190000	*	0.00438945263839918	0.0387657328417935	-19.8983739837368
8	70294001	70295000	*	0.0001350437888382	0.00293042663433261	-15.8149696048632
8	70602001	70603000	*	1.87954033437538e-151	1.26355135158925e-146	30.681079128026
8	71085001	71086000	*	8.81578407139709e-07	4.80891263277788e-05	21.8219682627074
8	71127001	71128000	*	5.43430412759792e-05	0.00143530730910505	16.0661157024784
8	71697001	71698000	*	7.51536576007524e-20	4.94207964225336e-17	15.396973855806
8	71778001	71779000	*	0.00444537823982595	0.0391066765016863	18.6125549780001
8	71796001	71797000	*	0.000135961094825836	0.00294638149304443	19.2244826112103
8	72071001	72072000	*	0.000643242497977254	0.00964213910484822	15.6389399107841
8	72402001	72403000	*	2.65232831223829e-23	2.54165758680636e-20	20.756101117364
8	72758001	72759000	*	2.07483094305239e-29	3.54619987618683e-26	15.4380044467339
8	72812001	72813000	*	7.57314780129272e-06	0.000292126803175649	20.9602452821528
8	73013001	73014000	*	2.26092901892599e-05	0.00071165357485628	18.9611268695204
8	73173001	73174000	*	1.43392757316781e-06	7.28068207018059e-05	23.6230172802578
8	73287001	73288000	*	0.0014320560245202	0.0174144213614589	-15.5819774707712
8	73581001	73582000	*	0.000125371862310177	0.00276722408330674	15.4100915631711
8	73618001	73619000	*	0.00471233667467652	0.0407435194878628	17.7383592017738
8	73987001	73988000	*	6.03206136936399e-11	9.97419760124277e-09	18.025610840155
8	74109001	74110000	*	5.43082045078928e-05	0.00143457507294985	15.168845315904
8	74429001	74430000	*	3.62097712823112e-07	2.2511121883497e-05	17.1419945451293
8	75243001	75244000	*	0.00407777123505956	0.0368116887638926	16.4113193943763
8	75400001	75401000	*	0.000395460928077004	0.00668076270589862	-19.8183352757861
8	75484001	75485000	*	4.36096147174406e-06	0.000184796588168388	22.0430107332534
8	75644001	75645000	*	2.91010341495384e-09	3.27502241372526e-07	22.4999999947969
8	75850001	75851000	*	0.00310051338145036	0.0303600074807008	-15.1878796961261
8	76262001	76263000	*	9.49060130849095e-05	0.00222900415234443	16.668444918645
8	76327001	76328000	*	1.9749596821458e-06	9.5315680499177e-05	15.770885506967
8	76513001	76514000	*	1.09275362126061e-05	0.000394446643530827	18.9093701996928
8	76655001	76656000	*	0.000837688880301794	0.0117327906029782	19.4465906750223
8	76696001	76697000	*	3.07675611104715e-05	0.000911642077693153	16.1821394153549
8	76799001	76800000	*	4.16454524107929e-06	0.000177746064005288	16.11372879638
8	76809001	76810000	*	3.73315406103075e-06	0.000162257968520022	-15.4929577464789
8	76834001	76835000	*	0.000167774175345434	0.00347040029932168	17.6881720429732
8	76889001	76890000	*	5.58189717974297e-05	0.0014668273802212	19.2537243291508
8	76913001	76914000	*	0.000392413035384398	0.00664141209723867	15.4425287356322
8	76988001	76989000	*	0.00152659127100431	0.0182462436741221	18.1190782547536
8	77064001	77065000	*	0.000769122407715072	0.0110120030495432	16.7115902964894
8	77172001	77173000	*	3.72214289711761e-05	0.00106185320433202	16.5164876275987
8	77242001	77243000	*	1.63924059685698e-05	0.000549361942911853	15.7124311741016
8	77352001	77353000	*	0.000137415638307829	0.00297061016729376	-17.618648331376
8	77501001	77502000	*	7.4442278162645e-07	4.16436787772879e-05	-19.2284866067145
8	77561001	77562000	*	6.17637132978889e-06	0.000246695528215639	-18.7959039548023
8	77566001	77567000	*	7.97647133184874e-07	4.41780718318299e-05	-19.2412363747882
8	77993001	77994000	*	0.00242122817995728	0.0254609148218911	15.2276921375213
8	78472001	78473000	*	2.7347657362647e-05	0.000829979827111875	23.3433324243235
8	78499001	78500000	*	5.82555256354096e-10	7.71552590527839e-08	-15.1967914447928
8	78561001	78562000	*	1.62500109583147e-07	1.13046317742852e-05	-30.8176100628097
8	78752001	78753000	*	6.65034994456411e-09	6.81898326083538e-07	-17.6904546823486
8	78757001	78758000	*	0.00179116535927927	0.0205062001530147	-15.0644551014066
8	78764001	78765000	*	3.68987089813003e-06	0.0001607483090408	26.1176470588209
8	78878001	78879000	*	0.00280419179533726	0.0282705983100381	-18.0633582558583
8	79174001	79175000	*	5.05004914512124e-09	5.3352180966863e-07	-26.7975022204466
8	79326001	79327000	*	9.16351857349339e-05	0.00216812962699468	-18.6284875175477
8	79371001	79372000	*	0.000178158545917498	0.00363450420335703	-18.8717101380857
8	79399001	79400000	*	0.00356214041844717	0.0334829118177769	15.4251409396445
8	79411001	79412000	*	0.00114291292598234	0.0147560830450025	21.3032581437592
8	79417001	79418000	*	5.59144836028828e-06	0.00022714396941496	-27.5678732951526
8	79478001	79479000	*	9.07898539174712e-16	3.49180415161031e-13	-18.9178610886787
8	79483001	79484000	*	8.35104971239349e-06	0.000316362026265982	-16.5171002630809
8	79735001	79736000	*	0.000321312656773685	0.00570408884594414	-19.4517891681941
8	79898001	79899000	*	3.88605098901656e-08	3.24777538265953e-06	-17.0405959679406
8	79988001	79989000	*	2.85973249519424e-08	2.48023662776549e-06	-15.9192624053336
8	80066001	80067000	*	0.0020150233671327	0.0223197598419785	-15.6655439116221
8	80318001	80319000	*	0.000228642387505403	0.00440170131194435	-19.4679886986658
8	80504001	80505000	*	7.39525613149438e-11	1.20049306824871e-08	24.9744068066514
8	80742001	80743000	*	6.22037089744347e-13	1.51822796434662e-10	15.7184837222761
8	80872001	80873000	*	1.3992391001838e-06	7.12909723946944e-05	18.3241502737706
8	80929001	80930000	*	1.34346674018069e-13	3.68100339757744e-11	17.0759648996454
8	80980001	80981000	*	2.14146243467012e-22	1.86406626387472e-19	21.969429930048
8	80988001	80989000	*	4.05493700453389e-05	0.0011375821698011	16.7104542966607
8	81002001	81003000	*	6.9962679960518e-16	2.73287861892617e-13	21.7784507697337
8	81092001	81093000	*	9.0980961218836e-18	4.65529549961106e-15	16.6339831373008
8	81119001	81120000	*	1.82314906450328e-06	8.92357371649767e-05	15.8344481281141
8	81159001	81160000	*	6.85195247110927e-25	7.74674832382414e-22	20.9644198988895
8	81243001	81244000	*	2.50130129119399e-10	3.60944838719878e-08	15.213591171604
8	81408001	81409000	*	6.2275128471011e-06	0.000248387894058141	15.6132018024579
8	82062001	82063000	*	3.0875801269206e-06	0.000138583736422995	15.4718459305442
8	82285001	82286000	*	3.74682390372501e-12	7.95623656766387e-10	17.4771101995435
8	82462001	82463000	*	0.000767468914355993	0.0109953643320986	-16.8548387096774
8	82463001	82464000	*	0.00195030455551135	0.0218034239653968	-20.8055871365925
8	82540001	82541000	*	8.85195747255074e-11	1.41514624853155e-08	-15.8205496081135
8	82751001	82752000	*	7.32901971193022e-08	5.64713385943154e-06	20.4364569961489
8	82927001	82928000	*	1.36296571966537e-10	2.08779815173874e-08	19.5935828876837
8	82969001	82970000	*	1.39290317541631e-08	1.31394058992126e-06	16.5627571365276
8	83053001	83054000	*	4.49895067409274e-07	2.71385970860067e-05	21.0109299857843
8	83369001	83370000	*	6.35838719153794e-18	3.3294709721365e-15	-24.0137659783666
8	83562001	83563000	*	0.00192688226136208	0.0216141062928745	20.7799145299145
8	83858001	83859000	*	1.0909210304138e-07	7.993577193795e-06	27.6548223094019
8	83862001	83863000	*	1.15190282337059e-16	5.03686223252219e-14	19.8684839759993
8	83883001	83884000	*	1.12301623048998e-11	2.16163763873093e-09	18.7143777266544
8	83999001	84000000	*	6.85531338708026e-06	0.00026905935357894	15.893975832036
8	84016001	84017000	*	6.64594114755387e-10	8.68709793918653e-08	20.459118346442
8	84084001	84085000	*	1.54518664063578e-07	1.0821173135213e-05	23.4850037575878
8	84104001	84105000	*	1.14954069025856e-07	8.37150565042532e-06	-15.0577300615754
8	84123001	84124000	*	6.11139621275915e-08	4.81897468380993e-06	-18.545665661531
8	84137001	84138000	*	6.68154327784943e-08	5.21056634875378e-06	26.7085556894472
8	84166001	84167000	*	0.000733762764214668	0.0106344676329472	19.4027887398047
8	84187001	84188000	*	1.44727064481746e-06	7.33805680306889e-05	-17.4731182795699
8	84262001	84263000	*	7.3303186147542e-09	7.42874565972322e-07	21.5800648076752
8	84273001	84274000	*	0.00200130694416353	0.0222097700585469	-16.3551401869129
8	84346001	84347000	*	7.08509749772078e-06	0.000276428241863531	-16.5178795956862
8	84348001	84349000	*	1.62995768683413e-08	1.50974528429796e-06	15.4929906536725
8	84408001	84409000	*	2.87812330154283e-05	0.000864531075646217	15.0706794345299
8	84416001	84417000	*	1.11331097823e-11	2.14437336801395e-09	16.8663003663002
8	84545001	84546000	*	1.11844170916764e-06	5.88983665189844e-05	27.8154681139665
8	84604001	84605000	*	0.000688442221609442	0.0101413849570184	17.7344355459522
8	84707001	84708000	*	5.3283227391588e-10	7.11665768405024e-08	16.9775411468927
8	84750001	84751000	*	1.95876547652785e-06	9.46613168076536e-05	20.9927345203045
8	84806001	84807000	*	2.8406901002209e-05	0.0008557379013929	19.1516526326772
8	84946001	84947000	*	1.74969904872011e-11	3.24750633901899e-09	16.3916371103172
8	84966001	84967000	*	0.00056582099030474	0.00875458666166194	16.1873587405475
8	85158001	85159000	*	0.00043536546371156	0.00718345206541551	16.1939510762311
8	85176001	85177000	*	4.46314040841807e-07	2.69517265636179e-05	15.1997849245555
8	85266001	85267000	*	0.000707688311630288	0.0103521344149132	22.8715728683263
8	85418001	85419000	*	7.98231321218592e-11	1.28781811012314e-08	15.9929207436116
8	85493001	85494000	*	2.10645948320723e-06	0.000100619361582369	16.5657648889795
8	85515001	85516000	*	6.56210035879229e-06	0.000259447831955955	-20.8948692703204
8	85580001	85581000	*	7.89993975751163e-06	0.000302374666111254	16.754595167546
8	85824001	85825000	*	6.40302817585225e-06	0.000254178124464701	15.1714750504493
8	85957001	85958000	*	0.00563877771434542	0.0461566139809376	18.6111109019728
8	85986001	85987000	*	8.11610237814692e-13	1.93940080449471e-10	19.1517091125676
8	86134001	86135000	*	2.7504574479358e-21	2.12595927310764e-18	19.6204964021961
8	86194001	86195000	*	0.000403680602470171	0.0067864669361291	15.7957599283178
8	86450001	86451000	*	1.20113624183224e-07	8.69580185562046e-06	-27.0690379498641
8	87052001	87053000	*	1.76235337453712e-11	3.26867929173009e-09	17.264360348653
8	87782001	87783000	*	4.19610177118329e-09	4.5312817972551e-07	-30.8181818178056
8	87901001	87902000	*	4.37615799493108e-05	0.00120875015277063	15.6897926677718
8	87980001	87981000	*	2.53539637795008e-19	1.56335808296611e-16	18.1950553524992
8	87985001	87986000	*	4.43795154217608e-05	0.00122236707975038	17.7680890288375
8	88023001	88024000	*	0.000471896139653281	0.00763664015743598	20.6033180613946
8	88042001	88043000	*	4.89234963097665e-07	2.91561307718793e-05	29.4077932098604
8	88132001	88133000	*	1.04330341386864e-16	4.58724222037651e-14	23.6540444218163
8	88143001	88144000	*	6.95237285902e-18	3.62241561048237e-15	15.8656053935379
8	88264001	88265000	*	9.67839416960765e-10	1.21840819961896e-07	23.7317153473495
8	88323001	88324000	*	0.00401879257822963	0.0364326819995312	18.1357649442744
8	88346001	88347000	*	1.59495102262285e-15	5.93486119678036e-13	-15.3183438848635
8	88431001	88432000	*	8.79485528050656e-06	0.000330273644622531	15.5566154188054
8	88440001	88441000	*	8.75310379858461e-06	0.0003289739177207	15.046803010403
8	88511001	88512000	*	0.00226261908905317	0.0242560753656101	19.4949494799935
8	88777001	88778000	*	3.85458448962321e-18	2.07007293918573e-15	31.6177383961584
8	88894001	88895000	*	0.000365535182553698	0.00628919002543486	-16.429968097523
8	88965001	88966000	*	2.10165464933943e-06	0.000100422781529338	-17.9025354369096
8	89085001	89086000	*	5.51656427562357e-19	3.27007412328111e-16	21.1953654947119
8	89102001	89103000	*	4.26906139096259e-06	0.000181503679101603	-15.4833685056778
8	89135001	89136000	*	1.43045548362627e-09	1.73243191902756e-07	-16.3033873343137
8	89199001	89200000	*	0.000452260106030695	0.00739699329749743	-17.9253014836151
8	89223001	89224000	*	0.00444899482712267	0.0391284520076671	-15.9090909090909
8	89394001	89395000	*	0.000139107374765475	0.00299961345889695	15.5712738594829
8	89463001	89464000	*	0.00504292328696487	0.0427131514918555	15.785520103019
8	89485001	89486000	*	2.88189420093105e-05	0.000865475382057965	18.7538651821857
8	89536001	89537000	*	2.33457414806607e-06	0.000109645944669269	17.1908584462868
8	89577001	89578000	*	5.50579555004564e-07	3.22230992306365e-05	-19.2456278818567
8	89663001	89664000	*	0.00452230022356984	0.0395828917933509	15.7852564102224
8	89716001	89717000	*	3.0179196356515e-05	0.000897708941547889	16.3364624494008
8	89734001	89735000	*	0.000384493806685236	0.00653846211258493	-15.3061224489796
8	89766001	89767000	*	0.00522310671334761	0.0437578155796873	15.4000553709856
8	89781001	89782000	*	0.00522235204481803	0.0437538391310482	-15.4634580842586
8	89973001	89974000	*	0.000558408034498537	0.00866679337437813	-20.352427092239
8	90081001	90082000	*	0.00122492100424735	0.0155298621646915	16.8668876000796
8	90320001	90321000	*	1.9480287515237e-14	6.12253153420929e-12	16.8233667363196
8	90771001	90772000	*	3.53983874464779e-32	7.48458365692732e-29	24.7723409422035
8	90809001	90810000	*	3.27319768593648e-13	8.3937735470465e-11	15.7419590643275
8	90994001	90995000	*	2.46087129942456e-24	2.61109101009336e-21	24.8929414919844
8	91075001	91076000	*	5.8124984019238e-05	0.00151453763976735	-16.0576923076795
8	91320001	91321000	*	0.00113631261462443	0.0146928622157534	-16.6310975605614
8	91438001	91439000	*	1.21897541300209e-05	0.000431239095259082	21.7455028274431
8	91737001	91738000	*	3.67347765118248e-08	3.09239470156397e-06	-30.7619795748293
8	91912001	91913000	*	0.0022057437743351	0.0238198107465268	-16.2621358382631
8	91923001	91924000	*	3.10158689214111e-05	0.000917527278461774	-19.6529582577031
8	92049001	92050000	*	2.53737059907522e-08	2.23248251845302e-06	17.911937788987
8	92181001	92182000	*	7.81353964278908e-05	0.00191377705896368	-16.7232237488551
8	92262001	92263000	*	0.000660293455393044	0.00983157170725783	15.4384106927506
8	92510001	92511000	*	0.000187804929991465	0.00378511382412511	16.2166751570725
8	93015001	93016000	*	3.53697004065147e-07	2.20605254007079e-05	22.8040361093431
8	93035001	93036000	*	0.000289675441340559	0.00527183807039544	26.9067796610169
8	93224001	93225000	*	0.000148574751688893	0.00315699883959269	16.4496684749849
8	93259001	93260000	*	6.6985848676666e-05	0.00169418547926698	17.4683858015466
8	94080001	94081000	*	4.04236745189921e-10	5.54068679438848e-08	21.5943293347877
8	94127001	94128000	*	0.000222156632819533	0.00430764857359242	21.9896638949856
8	94186001	94187000	*	1.98474537122112e-05	0.000640823717669498	-15.4506126567013
8	94318001	94319000	*	9.34242724367615e-08	6.98182332175281e-06	-19.0765338353065
8	94346001	94347000	*	4.32745771108958e-07	2.62484512905209e-05	-17.2513601421396
8	94766001	94767000	*	1.80177223722159e-28	2.83721016149705e-25	16.4442172715146
8	95108001	95109000	*	0.00359770210143022	0.0337152827381211	-15.9090908998153
8	96004001	96005000	*	3.49532521415153e-17	1.64616067340051e-14	16.1411411411411
8	96560001	96561000	*	1.07030067613717e-10	1.67872396752939e-08	-18.3797651161357
8	96737001	96738000	*	6.58322177445462e-14	1.89630202270848e-11	15.2513775052415
8	96782001	96783000	*	1.56232181020245e-06	7.83004582076402e-05	20.1787896327701
8	97110001	97111000	*	3.46961760404018e-10	4.83356816139294e-08	25.6084656084636
8	97659001	97660000	*	0.00289596181841837	0.0289250609701851	16.0232462360634
8	97717001	97718000	*	0.000282540462359449	0.00517265079779047	16.4192818772913
8	98191001	98192000	*	1.61591270855339e-17	7.98165287107802e-15	15.3185886327875
